FastReview OF RUN ./data/case1/case1.data -- 354 time step  -- 1312 (+119) NR step : 8771 (+1638) LS step
        TIME   dt/NRiter      LSiter      dPBmax      dPWmax       dTmax       eVmax       dSmax       dNmax         CFL
         DAY       DAY/-           -           -           -           -           -           -           -           -
           -   3.000e+00   4.000e+00   9.183e-03   1.966e-02   0.000e+00   3.845e-05   7.716e-03   3.287e-02   0.000e+00
           -   4.000e+00   4.000e+00   4.847e-04   0.000e+00   0.000e+00   4.516e-05   9.441e-03   1.228e-02   0.000e+00
      62.874   3.000e+00   2.000e+01   1.739e+01   1.082e+01   0.000e+00   4.516e-05   1.077e-01   9.822e-02   0.000e+00
           -   1.000e+00   6.000e+00   1.677e+01   1.304e+01   0.000e+00   2.958e-04   7.358e-02   6.426e-02   0.000e+00
           -   2.000e+00   5.000e+00   1.984e+00   0.000e+00   0.000e+00   3.188e-06   3.674e-02   4.840e-02   0.000e+00
           -   3.000e+00   5.000e+00   1.572e-02   3.580e-02   0.000e+00   7.105e-06   6.979e-03   2.440e-02   0.000e+00
           -   4.000e+00   4.000e+00  -2.219e-04   0.000e+00   0.000e+00   4.313e-05   1.992e-02   1.283e-02   0.000e+00
           -   5.000e+00   4.000e+00   1.151e-01   0.000e+00   0.000e+00   2.418e-06   5.451e-04   1.008e-04   0.000e+00
      65.874   3.000e+00   2.400e+01   1.662e+01   1.247e+01   0.000e+00   2.418e-06   1.050e-01   9.216e-02   0.000e+00
           -   1.000e+00   7.000e+00   1.644e+01   1.455e+01   0.000e+00   3.478e-04   4.779e-02   6.424e-02   0.000e+00
           -   2.000e+00   5.000e+00   2.188e+00   0.000e+00   0.000e+00   6.310e-06   3.464e-02   5.268e-02   0.000e+00
           -   3.000e+00   5.000e+00   1.668e-02   2.641e-02   0.000e+00   1.810e-02   1.633e-02   2.914e-02   0.000e+00
           -   4.000e+00   4.000e+00   1.620e-01   0.000e+00   0.000e+00   7.451e-03   3.858e-03   1.163e-02   0.000e+00
           -   5.000e+00   3.000e+00   1.472e-01   1.572e-05   0.000e+00   5.178e-06   1.754e-03   9.911e-03   0.000e+00
      68.874   3.000e+00   2.400e+01   1.599e+01   1.436e+01   0.000e+00   5.178e-06   1.056e-01   8.855e-02   0.000e+00
           -   1.000e+00   7.000e+00   1.688e+01   1.643e+01   0.000e+00   4.133e-04   6.424e-02   6.417e-02   0.000e+00
           -   2.000e+00   5.000e+00   4.851e-01   0.000e+00   0.000e+00   1.295e-05   6.402e-02   6.169e-02   0.000e+00
           -   3.000e+00   4.000e+00   1.876e-02   3.244e-02   0.000e+00   3.531e-06   4.801e-03   2.180e-02   0.000e+00
           -   4.000e+00   4.000e+00  -2.887e-04   0.000e+00   0.000e+00   7.110e-05   5.166e-03   7.472e-03   0.000e+00
      71.874   3.000e+00   2.000e+01   1.548e+01   1.609e+01   0.000e+00   7.110e-05   1.035e-01   8.621e-02   0.000e+00
           -   1.000e+00   7.000e+00   1.581e+01   1.792e+01   0.000e+00   4.920e-04   6.529e-02   6.419e-02   0.000e+00
           -   2.000e+00   5.000e+00   3.782e-01   0.000e+00   0.000e+00   1.586e-05   3.739e-02   5.091e-02   0.000e+00
           -   3.000e+00   4.000e+00   1.643e-02   3.436e-02   0.000e+00   2.472e-06   1.716e-02   1.886e-02   0.000e+00
           -   4.000e+00   4.000e+00   9.755e-04   0.000e+00   0.000e+00   5.047e-07   7.115e-03   1.380e-02   0.000e+00
      74.874   3.000e+00   2.000e+01   1.498e+01   1.738e+01   0.000e+00   5.047e-07   1.020e-01   8.649e-02   0.000e+00
           -   1.000e+00   7.000e+00   1.576e+01   1.887e+01   0.000e+00   5.110e-04   5.800e-02   6.409e-02   0.000e+00
           -   2.000e+00   5.000e+00   2.143e+00   0.000e+00   0.000e+00   3.590e-06   3.895e-02   5.147e-02   0.000e+00
           -   3.000e+00   4.000e+00   1.500e-02   2.512e-02   0.000e+00   1.507e-02   3.694e-03   2.151e-02   0.000e+00
           -   4.000e+00   4.000e+00   2.083e-01   0.000e+00   0.000e+00   1.481e-02   4.353e-03   7.033e-03   0.000e+00
           -   5.000e+00   3.000e+00   1.923e-01   2.493e-05   0.000e+00   5.815e-06   3.572e-04   1.155e-02   0.000e+00
      77.874   3.000e+00   2.300e+01   1.459e+01   1.847e+01   0.000e+00   5.815e-06   1.031e-01   8.622e-02   0.000e+00
           -   1.000e+00   7.000e+00   1.474e+01   1.976e+01   0.000e+00   6.167e-04   6.162e-02   6.398e-02   0.000e+00
           -   2.000e+00   5.000e+00   1.227e+00   0.000e+00   0.000e+00   1.554e-06   6.586e-02   4.998e-02   0.000e+00
           -   3.000e+00   4.000e+00   1.806e-02   2.464e-02   0.000e+00   1.562e-02   6.517e-05   2.572e-02   0.000e+00
           -   4.000e+00   4.000e+00   1.858e-01   0.000e+00   0.000e+00   6.335e-05   4.015e-03   3.931e-03   0.000e+00
      80.874   3.000e+00   2.000e+01   1.433e+01   1.942e+01   0.000e+00   6.335e-05   1.020e-01   9.046e-02   0.000e+00
           -   1.000e+00   7.000e+00   1.553e+01   2.060e+01   0.000e+00   6.560e-04   6.355e-02   6.396e-02   0.000e+00
           -   2.000e+00   5.000e+00   3.218e-01   0.000e+00   0.000e+00   3.560e-04   4.656e-02   5.012e-02   0.000e+00
           -   3.000e+00   4.000e+00   1.878e-02   2.824e-02   0.000e+00   1.603e-02   2.062e-02   1.628e-02   0.000e+00
           -   4.000e+00   4.000e+00   1.974e-01   3.432e-03   0.000e+00   1.698e-06   7.224e-03   4.618e-03   0.000e+00
      83.874   3.000e+00   2.000e+01   1.430e+01   2.020e+01   0.000e+00   1.698e-06   1.005e-01   8.994e-02   0.000e+00
           -   1.000e+00   7.000e+00   1.523e+01   2.108e+01   0.000e+00   6.979e-04   5.971e-02   6.405e-02   0.000e+00
           -   2.000e+00   5.000e+00   7.972e-01   2.650e-01   0.000e+00   8.414e-03   4.289e-02   5.359e-02   0.000e+00
           -   3.000e+00   4.000e+00   1.887e-02   2.564e-02   0.000e+00   1.641e-02   2.294e-02   1.835e-02   0.000e+00
           -   4.000e+00   5.000e+00   2.979e-01   5.721e-02   0.000e+00   1.654e-06   4.371e-03   2.618e-03   0.000e+00
      86.874   3.000e+00   2.100e+01   1.503e+01   2.083e+01   0.000e+00   1.654e-06   9.907e-02   8.776e-02   0.000e+00
           -   1.000e+00   7.000e+00   1.582e+01   2.156e+01   0.000e+00   7.607e-04   5.666e-02   6.402e-02   0.000e+00
           -   2.000e+00   6.000e+00   5.967e-01   0.000e+00   0.000e+00   1.468e-02   4.732e-02   3.957e-02   0.000e+00
           -   3.000e+00   4.000e+00   2.866e-01   0.000e+00   0.000e+00   1.619e-02   2.052e-02   1.980e-02   0.000e+00
           -   4.000e+00   4.000e+00   2.084e-01   0.000e+00   0.000e+00   2.547e-06   5.297e-03   4.172e-03   0.000e+00
      89.874   3.000e+00   2.100e+01   1.557e+01   2.114e+01   0.000e+00   2.547e-06   1.002e-01   8.604e-02   0.000e+00
           -   1.000e+00   7.000e+00   1.615e+01   2.146e+01   0.000e+00   7.965e-04   5.536e-02   6.393e-02   0.000e+00
           -   2.000e+00   5.000e+00   2.808e+00   0.000e+00   0.000e+00   1.499e-02   4.794e-02   4.321e-02   0.000e+00
           -   3.000e+00   5.000e+00   1.495e-02   2.698e-02   0.000e+00   1.530e-02   5.952e-02   7.589e-02   0.000e+00
           -   4.000e+00   4.000e+00   1.389e-01   0.000e+00   0.000e+00   1.081e-06   7.279e-03   4.646e-03   0.000e+00
      92.874   3.000e+00   2.100e+01   1.586e+01   2.096e+01   0.000e+00   1.081e-06   1.000e-01   8.540e-02   0.000e+00
           -   1.000e+00   7.000e+00   1.619e+01   2.084e+01   0.000e+00   8.226e-04   5.738e-02   6.382e-02   0.000e+00
           -   2.000e+00   5.000e+00   1.393e+00   0.000e+00   0.000e+00   1.116e-06   5.001e-02   4.754e-02   0.000e+00
           -   3.000e+00   5.000e+00   1.810e-02   2.865e-02   0.000e+00   2.628e-06   1.188e-02   2.784e-02   0.000e+00
           -   4.000e+00   4.000e+00  -2.072e-04   0.000e+00   0.000e+00   6.496e-05   3.281e-03   4.627e-03   0.000e+00
      95.874   3.000e+00   2.100e+01   1.586e+01   2.045e+01   0.000e+00   6.496e-05   9.859e-02   8.313e-02   0.000e+00
           -   1.000e+00   7.000e+00   1.596e+01   2.003e+01   0.000e+00   8.214e-04   5.471e-02   6.354e-02   0.000e+00
           -   2.000e+00   5.000e+00   1.600e-01   0.000e+00   0.000e+00   9.164e-03   5.043e-02   3.684e-02   0.000e+00
           -   3.000e+00   4.000e+00   1.964e-01   3.958e-02   0.000e+00   7.909e-03   3.315e-02   2.112e-02   0.000e+00
           -   4.000e+00   4.000e+00  -3.436e-04   0.000e+00   0.000e+00   5.407e-05   4.439e-03   4.718e-03   0.000e+00
      98.874   3.000e+00   2.000e+01   1.560e+01   1.972e+01   0.000e+00   5.407e-05   9.769e-02   8.292e-02   0.000e+00
           -   1.000e+00   7.000e+00   1.562e+01   1.938e+01   0.000e+00   8.190e-04   5.802e-02   6.292e-02   0.000e+00
           -   2.000e+00   5.000e+00   1.020e-01   0.000e+00   0.000e+00   9.929e-03   5.133e-02   3.709e-02   0.000e+00
           -   3.000e+00   4.000e+00   2.176e-01   3.354e-02   0.000e+00   7.968e-03   3.111e-02   1.985e-02   0.000e+00
           -   4.000e+00   4.000e+00   3.729e-02   0.000e+00   0.000e+00   5.311e-05   4.900e-03   4.042e-03   0.000e+00
     101.874   3.000e+00   2.000e+01   1.528e+01   1.897e+01   0.000e+00   5.311e-05   9.672e-02   7.967e-02   0.000e+00
           -   1.000e+00   7.000e+00   1.530e+01   1.858e+01   0.000e+00   8.500e-04   5.479e-02   6.295e-02   0.000e+00
           -   2.000e+00   5.000e+00   8.225e-01   1.598e-01   0.000e+00   6.896e-06   5.141e-02   4.754e-02   0.000e+00
           -   3.000e+00   4.000e+00   2.337e-02   2.295e-02   0.000e+00   3.543e-04   2.985e-02   2.592e-02   0.000e+00
           -   4.000e+00   4.000e+00   1.643e-02   0.000e+00   0.000e+00   3.099e-03   2.569e-03   4.110e-03   0.000e+00
           -   5.000e+00   4.000e+00   4.267e-02   4.914e-05   0.000e+00   4.078e-08   3.694e-04   2.268e-03   0.000e+00
     104.874   3.000e+00   2.400e+01   1.515e+01   1.847e+01   0.000e+00   4.078e-08   9.579e-02   7.817e-02   0.000e+00
           -   1.000e+00   7.000e+00   1.522e+01   1.817e+01   0.000e+00   8.625e-04   5.529e-02   6.292e-02   0.000e+00
           -   2.000e+00   5.000e+00   5.821e-01   0.000e+00   0.000e+00   8.891e-06   3.939e-02   4.452e-02   0.000e+00
           -   3.000e+00   4.000e+00   1.972e-01   3.367e-02   0.000e+00   4.679e-06   2.986e-02   1.900e-02   0.000e+00
           -   4.000e+00   4.000e+00   3.045e-02   0.000e+00   0.000e+00   9.412e-07   4.069e-03   4.196e-03   0.000e+00
     107.874   3.000e+00   2.000e+01   1.510e+01   1.810e+01   0.000e+00   9.412e-07   9.603e-02   7.640e-02   0.000e+00
           -   1.000e+00   7.000e+00   1.509e+01   1.776e+01   0.000e+00   8.665e-04   5.941e-02   6.283e-02   0.000e+00
           -   2.000e+00   4.000e+00   6.578e-01   0.000e+00   0.000e+00   7.158e-07   4.656e-02   3.516e-02   0.000e+00
           -   3.000e+00   4.000e+00   2.823e-02   6.496e-02   0.000e+00   2.128e-06   1.892e-02   2.495e-02   0.000e+00
           -   4.000e+00   4.000e+00   2.486e-03   9.754e-04   0.000e+00   9.143e-07   1.576e-03   8.132e-03   0.000e+00
     110.874   3.000e+00   1.900e+01   1.476e+01   1.736e+01   0.000e+00   9.143e-07   9.672e-02   7.320e-02   0.000e+00
           -   1.000e+00   7.000e+00   1.451e+01   1.675e+01   0.000e+00   8.314e-04   5.568e-02   6.281e-02   0.000e+00
           -   2.000e+00   5.000e+00   1.122e+00   1.586e-02   0.000e+00   1.105e-06   4.508e-02   3.469e-02   0.000e+00
           -   3.000e+00   4.000e+00   1.138e-01   1.996e-02   0.000e+00   4.277e-06   1.306e-02   2.091e-02   0.000e+00
           -   4.000e+00   3.000e+00  -1.014e-03   0.000e+00   0.000e+00   1.155e-06   1.989e-03   1.070e-02   0.000e+00
     113.874   3.000e+00   1.900e+01   1.425e+01   1.642e+01   0.000e+00   1.155e-06   9.612e-02   7.081e-02   0.000e+00
           -   1.000e+00   7.000e+00   1.410e+01   1.611e+01   0.000e+00   7.993e-04   5.564e-02   6.269e-02   0.000e+00
           -   2.000e+00   5.000e+00   1.405e+00   0.000e+00   0.000e+00   4.151e-06   4.227e-02   5.616e-02   0.000e+00
           -   3.000e+00   4.000e+00   8.411e-02   2.090e-02   0.000e+00   4.539e-07   3.074e-02   2.418e-02   0.000e+00
           -   4.000e+00   4.000e+00  -7.163e-04   0.000e+00   0.000e+00   5.062e-05   1.989e-03   1.302e-02   0.000e+00
     116.874   3.000e+00   2.000e+01   1.382e+01   1.572e+01   0.000e+00   5.062e-05   9.535e-02   6.765e-02   0.000e+00
           -   1.000e+00   7.000e+00   1.373e+01   1.556e+01   0.000e+00   7.425e-04   5.515e-02   6.269e-02   0.000e+00
           -   2.000e+00   5.000e+00   1.306e+00   0.000e+00   0.000e+00   8.479e-06   4.632e-02   4.554e-02   0.000e+00
           -   3.000e+00   4.000e+00   4.104e-03   0.000e+00   0.000e+00   1.033e-05   2.980e-02   2.841e-02   0.000e+00
           -   4.000e+00   3.000e+00  -3.811e-04   0.000e+00   0.000e+00   5.143e-05   3.999e-03   1.343e-02   0.000e+00
     119.874   3.000e+00   1.900e+01   1.351e+01   1.526e+01   0.000e+00   5.143e-05   9.465e-02   6.543e-02   0.000e+00
           -   1.000e+00   7.000e+00   1.364e+01   1.540e+01   0.000e+00   8.026e-04   5.473e-02   6.282e-02   0.000e+00
           -   2.000e+00   4.000e+00   1.469e+00   0.000e+00   0.000e+00   1.336e-02   4.518e-02   3.775e-02   0.000e+00
           -   3.000e+00   4.000e+00   2.287e-02   2.649e-02   0.000e+00   4.808e-06   2.880e-02   2.226e-02   0.000e+00
           -   4.000e+00   3.000e+00  -1.348e-03   0.000e+00   0.000e+00   5.255e-05   1.877e-03   1.240e-02   0.000e+00
     122.874   3.000e+00   1.800e+01   1.350e+01   1.527e+01   0.000e+00   5.255e-05   9.398e-02   6.218e-02   0.000e+00
           -   1.000e+00   7.000e+00   1.405e+01   1.571e+01   0.000e+00   8.319e-04   5.387e-02   6.260e-02   0.000e+00
           -   2.000e+00   5.000e+00   3.054e-01   4.269e-03   0.000e+00   1.184e-06   4.727e-02   6.475e-02   0.000e+00
           -   3.000e+00   4.000e+00   6.173e-01   3.179e-02   0.000e+00   1.718e-07   2.875e-02   1.961e-02   0.000e+00
           -   4.000e+00   3.000e+00  -1.389e-03   0.000e+00   0.000e+00   6.514e-03   6.093e-03   2.193e-02   0.000e+00
     125.874   3.000e+00   1.900e+01   1.347e+01   1.527e+01   0.000e+00   6.514e-03   9.328e-02   6.000e-02   0.000e+00
           -   1.000e+00   7.000e+00   1.340e+01   1.510e+01   0.000e+00   7.737e-04   5.454e-02   6.268e-02   0.000e+00
           -   2.000e+00   5.000e+00   8.466e-01   1.225e-01   0.000e+00   5.416e-06   4.409e-02   3.915e-02   0.000e+00
           -   3.000e+00   4.000e+00   2.037e-02   3.553e-02   0.000e+00   5.309e-06   2.945e-02   2.443e-02   0.000e+00
           -   4.000e+00   4.000e+00  -6.486e-04   0.000e+00   0.000e+00   4.820e-05   2.479e-03   6.440e-03   0.000e+00
     128.874   3.000e+00   2.000e+01   1.319e+01   1.492e+01   0.000e+00   4.820e-05   9.388e-02   5.699e-02   0.000e+00
           -   1.000e+00   7.000e+00   1.334e+01   1.503e+01   0.000e+00   7.300e-04   5.235e-02   6.282e-02   0.000e+00
           -   2.000e+00   5.000e+00   7.692e-01   1.794e-02   0.000e+00   1.171e-02   4.573e-02   4.314e-02   0.000e+00
           -   3.000e+00   4.000e+00   1.267e-02   6.092e-03   0.000e+00   4.192e-06   2.422e-02   2.284e-02   0.000e+00
           -   4.000e+00   4.000e+00  -1.047e-03   0.000e+00   0.000e+00   4.653e-05   2.022e-03   1.443e-02   0.000e+00
     131.874   3.000e+00   2.000e+01   1.311e+01   1.491e+01   0.000e+00   4.653e-05   9.282e-02   5.493e-02   0.000e+00
           -   1.000e+00   7.000e+00   1.338e+01   1.532e+01   0.000e+00   3.456e-04   5.550e-02   6.265e-02   0.000e+00
           -   2.000e+00   5.000e+00   6.948e-01   0.000e+00   0.000e+00   2.003e-05   4.484e-02   4.615e-02   0.000e+00
           -   3.000e+00   4.000e+00   1.033e-02   1.945e-02   0.000e+00   3.553e-06   2.811e-02   2.933e-02   0.000e+00
           -   4.000e+00   4.000e+00  -5.303e-04   0.000e+00   0.000e+00   3.845e-06   2.010e-03   1.432e-02   0.000e+00
     134.874   3.000e+00   2.000e+01   1.313e+01   1.504e+01   0.000e+00   3.845e-06   9.339e-02   5.246e-02   0.000e+00
           -   1.000e+00   7.000e+00   1.339e+01   1.530e+01   0.000e+00   8.051e-04   5.815e-02   6.272e-02   0.000e+00
           -   2.000e+00   5.000e+00   7.496e-01   0.000e+00   0.000e+00   1.679e-05   4.302e-02   4.136e-02   0.000e+00
           -   3.000e+00   4.000e+00   1.320e-02   1.889e-02   0.000e+00   2.730e-06   2.824e-02   2.796e-02   0.000e+00
           -   4.000e+00   3.000e+00  -1.021e-03   0.000e+00   0.000e+00   4.602e-05   6.196e-03   2.028e-02   0.000e+00
     137.874   3.000e+00   1.900e+01   1.310e+01   1.502e+01   0.000e+00   4.602e-05   9.287e-02   4.991e-02   0.000e+00
           -   1.000e+00   7.000e+00   1.336e+01   1.515e+01   0.000e+00   7.493e-04   5.457e-02   6.261e-02   0.000e+00
           -   2.000e+00   5.000e+00   8.510e-01   0.000e+00   0.000e+00   9.438e-06   4.433e-02   4.235e-02   0.000e+00
           -   3.000e+00   4.000e+00   1.741e-01   2.315e-02   0.000e+00   1.447e-06   2.413e-02   2.865e-02   0.000e+00
           -   4.000e+00   4.000e+00  -7.486e-04   0.000e+00   0.000e+00   2.568e-07   2.116e-03   1.372e-02   0.000e+00
     140.874   3.000e+00   2.000e+01   1.306e+01   1.491e+01   0.000e+00   2.568e-07   9.253e-02   5.444e-02   0.000e+00
           -   1.000e+00   7.000e+00   1.365e+01   1.545e+01   0.000e+00   7.912e-04   5.668e-02   6.268e-02   0.000e+00
           -   2.000e+00   5.000e+00   4.887e-02   9.011e-02   0.000e+00   9.021e-06   4.364e-02   5.343e-02   0.000e+00
           -   3.000e+00   5.000e+00   4.060e-01   6.798e-03   0.000e+00   6.372e-03   2.701e-02   1.719e-02   0.000e+00
           -   4.000e+00   3.000e+00   5.012e-02   0.000e+00   0.000e+00   6.449e-03   5.112e-03   1.928e-02   0.000e+00
     143.874   3.000e+00   2.000e+01   1.305e+01   1.506e+01   0.000e+00   6.449e-03   9.281e-02   4.568e-02   0.000e+00
           -   1.000e+00   7.000e+00   1.329e+01   1.552e+01   0.000e+00   7.752e-04   5.781e-02   6.269e-02   0.000e+00
           -   2.000e+00   5.000e+00   7.631e-01   1.641e-01   0.000e+00   1.074e-05   4.435e-02   3.239e-02   0.000e+00
           -   3.000e+00   5.000e+00   2.320e-01   2.953e-02   0.000e+00   6.370e-03   2.325e-02   2.138e-02   0.000e+00
           -   4.000e+00   4.000e+00  -1.322e-03   0.000e+00   0.000e+00   1.680e-06   4.293e-03   1.197e-02   0.000e+00
     146.874   3.000e+00   2.100e+01   1.308e+01   1.503e+01   0.000e+00   1.680e-06   9.296e-02   4.482e-02   0.000e+00
           -   1.000e+00   7.000e+00   1.364e+01   1.544e+01   0.000e+00   7.944e-04   5.530e-02   6.279e-02   0.000e+00
           -   2.000e+00   5.000e+00   4.654e-01   0.000e+00   0.000e+00   4.391e-03   4.138e-02   5.237e-02   0.000e+00
           -   3.000e+00   5.000e+00   2.975e-01   1.644e-02   0.000e+00   6.396e-03   2.669e-02   2.150e-02   0.000e+00
           -   4.000e+00   4.000e+00   5.710e-02   0.000e+00   0.000e+00   3.591e-07   3.444e-03   1.771e-02   0.000e+00
     149.874   3.000e+00   2.100e+01   1.307e+01   1.514e+01   0.000e+00   3.591e-07   9.282e-02   4.873e-02   0.000e+00
           -   1.000e+00   7.000e+00   1.319e+01   1.543e+01   0.000e+00   8.063e-04   5.286e-02   6.257e-02   0.000e+00
           -   2.000e+00   6.000e+00   1.157e+00   0.000e+00   0.000e+00   5.915e-03   4.339e-02   2.699e-02   0.000e+00
           -   3.000e+00   5.000e+00   1.069e-01   7.712e-03   0.000e+00   6.438e-03   2.369e-02   2.026e-02   0.000e+00
           -   4.000e+00   4.000e+00   8.715e-02   3.277e-04   0.000e+00   4.516e-05   1.980e-03   1.103e-02   0.000e+00
     152.874   3.000e+00   2.200e+01   1.310e+01   1.524e+01   0.000e+00   4.516e-05   9.304e-02   4.050e-02   0.000e+00
           -   1.000e+00   7.000e+00   1.388e+01   1.601e+01   0.000e+00   3.958e-04   5.020e-02   6.258e-02   0.000e+00
           -   2.000e+00   5.000e+00  -2.392e-02   0.000e+00   0.000e+00   5.682e-03   4.091e-02   5.195e-02   0.000e+00
           -   3.000e+00   4.000e+00   1.970e-01   2.281e-02   0.000e+00   6.503e-03   1.620e-02   2.387e-02   0.000e+00
           -   4.000e+00   5.000e+00   5.699e-02   3.392e-03   0.000e+00   7.409e-07   2.051e-03   5.236e-03   0.000e+00
     155.874   3.000e+00   2.100e+01   1.314e+01   1.551e+01   0.000e+00   7.409e-07   9.261e-02   4.061e-02   0.000e+00
